Community,Sex,Percent Shared Markers,Database,Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway ID, Pathway Name,URL,Genes
2,M,10,GO:BP,1.16667532412209E-31,206,1662,2.34613647931957,GO:1901566,  organonitrogen compound biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:1901566, Ckmt1  Ckb  Rpl8  Rps9  Srm  Rplp1  Odc1  Rpl15  Qdpr  Eef1a2  Mrpl58  Gamt  Nmt1  Itm2b  Dad1  Eif4a2  Denr  Rps14  Eif3a  Eef1b2  Itm2c  Eprs  Zc3h15  Dut  Ddost  Eif3i  Rpl22  Rpl6  Cnbp  Eif3f  Rps4x  Rpsa  Chpf  Larp4b  Mrpl41  Mrpl55  Eef1a1  Mrpl23  Mrps34  Rpl12  Rpl22l1  Krtcap2  Sptssa  Rps2  Mrps12  Rpl9  Rpl29  Rps23  St3gal5  Mrps14  Eif4a1  Rpl35a  Rpl26  Rplp0  Eef1g  Polr2g  Rpl31  Eif5a  Rpl24  Sdhd  Rpl13  Ndufb2  Rps11  Ndufs3  Rps18  Rps15a  Sdhb  Rps25  Ndufa2  Ndufa1  Rpl19  Ndufa12  Rps27a  Mrps24  Mrpl22  Mrpl36  Mrpl57  Ndufa6  Ncbp2  Ndufb4  Ndufa5  Mpc1  Mrpl14  Ndufv3  Ndufv2  Mrpl28  Mrpl27  Ndufb8  Rps24  Rplp2  Rpl14  Ndufb3  Ndufa8  Ndufb5  Rps20  Ndufs5  Mrpl20  Mrps33  Ndufc2  Rps3  Ndufab1  Mrpl17  Ndufb11  Rpl4  Gadd45gip1  Ndufb7  Rps29  Ndufa3  Ndufa13  Ndufc1  Rps16  Mrps26  Ndufv1  Rps21  Mrpl12  Ndufb10  Mrps28  Rps19  Ndufa7  Rpl18a  Rps8  Rpl36al  Mrps16  Rps10  Mrpl18  Rpl32  Rpl23a  Rpl30  Rpl18  Rpl11  Ndufs8  Rpl3  Rps17  Rpl34  Rpl7a  Mrpl42  Rpl27  Rps15  Chchd1  Aurkaip1  Rps28  Ndufb6  Rpl23  Gm2000  Rpl39  Rps13  Phlda1  Pcsk1  Eif3h  Pkm  Rbm4b  Zfp36  Eif3k  Gapdh  Eif3g  Eif4g2  Eif1b  Rps5  Dguok  Coa3  Pcbd1  Guk1  Nme2  Pigp  Vapa  Hagh  Eif5b  Ncl  Pam  Srp9  Aimp1  Magoh  Tmem59  Cmpk1  Acot7  Park7  Mrps11  Acat1  Dapk3  Oaz1  Eif1  Rps27l  Nme1  Rpl10a  Fau  Rbm8a  Ostc  Rpl21  Cltc  Pcbp1  Npm1  Ptk2b  Rpl17  Uqcc3  Rps27  Tusc3  Noct  Fabp3  Mpc2  Mt3  Cdk4  Chp1  Dbi  Aldoa  Gstp1  Hnrnpr
2,M,10,KEGG,4.36591854427646E-05,113,1611,1.51866123500804,Path:mmu01100, Metabolic pathways,http://www.genome.jp/kegg-bin/show_pathway?mmu01100,Ndufb4  Ndufb11  Eprs  Glo1  Dut  Cox6b1  Qdpr  Acat1  Aldoa  Prdx6  Atp6v0d1  Atp6v1e1  Atp6v0c  Bpgm  Ckb  Ckmt1  Comt  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Dad1  Pcbd1  Ddost  Eno3  Esd  Gamt  Gapdh  Hagh  Gstp1  Guk1  Idh3b  Mdh2  Mdh1  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Nme1  Nme2  Odc1  Pgam1  Pkm  Pld3  Ptgds  Scp2  St3gal5  Srm  Taldo1  Uqcrq  Uqcrc1  Ndufs8  Smox  Ndufb6  Mat2a  Blvrb  Bpnt1  Pde10a  Dguok  Gnpnat1  Ndufa1  Pigp  Suclg1  Akr1a1  Ndufs5  Gpx4  Sirt2  Ndufb5  Ndufa3  Cox7b  Uqcr10  Pgls  Acyp1  Atp6v1g1  Atp6v1c1  Pla2g12a  Ndufc1  Ndufa12  Ndufa7  Mgst3  Ndufb3  Uqcrh  Cmpk1  Ndufb7  Sdhd  Uqcrc2  Pgp  Ndufa6  Ndufa13  Ndufb8  Uqcrb  Sdhb  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Pmvk  Ndufa11  Ndufab1  Coq2  Ndufv2  Mcee  Atp6v1d  Chpf  Acyp2  Ndufv3  Tusc3  Pi4k2a  Echs1
2,F ,10,GO:MF,0.00255215314050271,4,15,18.3980099502488,GO:0031386, protein tag,http://amigo.geneontology.org/amigo/term/GO:0031386, Ubc  Nedd8  Ubb  Sumo1
2,F ,10,GO:MF,5.3351698944858E-05,9,32,9.19900497512438,GO:0140662, ATP-dependent protein folding chaperone,http://amigo.geneontology.org/amigo/term/GO:0140662, Hspa8  Hsp90b1  Hsp90aa1  Hsp90ab1  Hspd1  Hspa5  Hsph1  Cct2  Hspe1
2,F ,10,GO:MF,0.00421489379588092,6,23,7.88486140724947,GO:0070182, DNA polymerase binding,http://amigo.geneontology.org/amigo/term/GO:0070182, Hsp90aa1  Hsp90ab1  Pcna  Paxx  Ptges3  Hnrnpa2b1
2,F ,10,KEGG,9.198587725575E-07,12,47,7.88486140724947,Path:mmu03050, Proteasome,http://www.genome.jp/kegg-bin/show_pathway?mmu03050,Psmb9  Psmb8  Psmb10  Psme1  Psmd2  Psma5  Psma6  Psmb2  Adrm1  Psmd8  Psme2b  Psmd1
2,F ,10,GO:MF,5.3351698944858E-05,11,51,7.22778962331201,GO:0044183, protein folding chaperone,http://amigo.geneontology.org/amigo/term/GO:0044183, Hspb1  Hspa8  Hspa5  Dnajb1  Hsp90b1  Hsp90aa1  Hsp90ab1  Hspd1  Hsph1  Cct2  Hspe1
2,F ,10,KEGG,0.000244452012185632,8,81,7.1218103033221,Path:mmu04612, Antigen processing and presentation,http://www.genome.jp/kegg-bin/show_pathway?mmu04612,Calr  Ctsl  Hspa5  Hspa8  Hsp90ab1  Hsp90aa1  Psme1  Psme2b
2,F ,10,KEGG,0.0053365021087389,6,40,5.9136460554371,Path:mmu04216, Ferroptosis,http://www.genome.jp/kegg-bin/show_pathway?mmu04216,Acsl1  Fth1  Slc3a2  Prnp  Vdac2  Map1lc3a
2,F ,10,GO:MF,0.00779583996216183,7,58,5.85391225689733,GO:0019829, ATPase-coupled cation transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0019829, Atp1a2  Atp6v0d1  Atp6v1d  Atp6v0c  Atp1b1  Atp6v0e2  Anxa5
2,F ,10,GO:MF,0.000188200078046872,13,90,4.9827943615257,GO:0051082, unfolded protein binding,http://amigo.geneontology.org/amigo/term/GO:0051082, Dnajb1  Hspa8  Hsp90b1  Hsp90aa1  Hsp90ab1  Hspa5  Cct2  Hspb6  Hspe1  Calr  Clu  Dnaja1  Ptges3
2,F ,10,KEGG,0.00294409976073011,8,86,4.906135986733,Path:mmu05323, Rheumatoid arthritis,http://www.genome.jp/kegg-bin/show_pathway?mmu05323,Atp6v0d1  Atp6v0c  Ctsl  Fos  Jun  Atp6ap1  Atp6v1d  Atp6v0e2
2,F ,10,GO:MF,0.0130903843968288,8,71,4.59950248756219,GO:0005200, structural constituent of cytoskeleton,http://amigo.geneontology.org/amigo/term/GO:0005200, Tuba1b  Tuba4a  Actb  Tubb4b  Tubb2a  Actg1  Actr2  Actr3
2,F ,10,KEGG,0.000112660778064513,13,171,4.59950248756219,Path:mmu04145, Phagosome,http://www.genome.jp/kegg-bin/show_pathway?mmu04145,Actb  Actg1  Atp6v0d1  Atp6v0c  Calr  Ctsl  Lamp1  Tuba1b  Tuba4a  Tubb2a  Tubb4b  Atp6ap1  Atp6v1d
2,F ,10,KEGG,5.28357650393926E-09,29,262,4.2121759622938,Path:mmu05012, Parkinson disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05012,Ndufb11  Atf4  Cox4i1  Cox6a1  Cox6c  Ddit3  Gnai2  Hspa5  Snca  Sod1  Psmd2  Tuba1b  Tuba4a  Tubb2a  Ubb  Ubc  Uba1  Vdac1  Vdac2  Tubb4b  Psma5  Psma6  Psmb2  Adrm1  Psmd8  Uqcrfs1  Ndufa8  Psmd1  Calml4
2,F ,10,KEGG,0.00352696071533984,9,93,4.20971414115861,Path:mmu04657, IL-17 signaling pathway,http://www.genome.jp/kegg-bin/show_pathway?mmu04657,Cebpb  Fos  Fosb  Hsp90ab1  Hsp90aa1  Jun  Jund  Nfkbia  Hsp90b1
2,F ,10,KEGG,1.3925079512686E-08,28,266,4.11019371228962,Path:mmu05020, Prion disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05020,Ndufb11  Atf4  Cox4i1  Cox6a1  Cox6c  Ddit3  Egr1  Hspa5  Hspa8  Ncam1  Ppp3ca  Prnp  Sod1  Psmd2  Tuba1b  Tuba4a  Tubb2a  Vdac1  Vdac2  Tubb4b  Psma5  Psma6  Psmb2  Adrm1  Psmd8  Uqcrfs1  Ndufa8  Psmd1
2,F ,10,GO:MF,0.00280947803701919,12,111,3.94243070362473,GO:0051087, chaperone binding,http://amigo.geneontology.org/amigo/term/GO:0051087, Dnajb1  Hspd1  Dnaja1  Stub1  Ptges3  Hspe1  Atp1a2  Hspa8  Sod1  Grn  Hspb6  Prnp
2,F ,10,KEGG,0.00174963144731599,11,133,3.94243070362473,Path:mmu00190, Oxidative phosphorylation,http://www.genome.jp/kegg-bin/show_pathway?mmu00190,Ndufb11  Atp6v0d1  Atp6v0c  Cox4i1  Cox6a1  Cox6c  Atp6ap1  Uqcrfs1  Ndufa8  Atp6v1d  Atp6v0e2
2,F ,10,KEGG,6.02407952163252E-06,20,170,3.91447020218059,Path:mmu04141, Protein processing in endoplasmic reticulum,http://www.genome.jp/kegg-bin/show_pathway?mmu04141,Atf4  Calr  Ddit3  Hspa5  Eif2ak1  Hspa8  Dnaja1  Hsph1  Hsp90ab1  Hsp90aa1  Ppp1r15a  Os9  Hsp90b1  Vcp  Nsfl1c  Ubqln2  Stub1  Herpud1  Tusc3  Dnajb1
2,F ,10,KEGG,0.000152915125520981,15,135,3.90523796113771,Path:mmu04142, Lysosome,http://www.genome.jp/kegg-bin/show_pathway?mmu04142,Ap3s1  Atp6v0d1  Atp6v0c  Clta  Ctsl  Lamp1  Laptm4a  Naga  Psap  Smpd1  Gnptg  Atp6ap1  Fuca2  Npc2  Cltb
2,F ,10,GO:BP,0.000162059332374232,19,173,3.7453091684435,GO:0006457, protein folding,http://amigo.geneontology.org/amigo/term/GO:0006457, Calr  Hspb1  Dnajb1  Hspa8  Hsp90b1  Hsp90aa1  Hsp90ab1  Hspd1  Hspa5  Dnaja1  Hsph1  Cct2  Hspb6  Ptges3  Hspe1  Clu  Tbcc  Grn  Stub1
2,F ,10,KEGG,5.28357650393926E-09,35,365,3.6040877701047,Path:mmu05014, Amyotrophic lateral sclerosis,http://www.genome.jp/kegg-bin/show_pathway?mmu05014,Ndufb11  Actb  Actg1  Atf4  Cox4i1  Cox6a1  Cox6c  Ddit3  Hspa5  Sqstm1  Ppp3ca  Srsf3  Sod1  Psmd2  Tuba1b  Tuba4a  Tubb2a  Vdac1  Srsf7  Tubb4b  Fus  Psma5  Psma6  Psmb2  Vcp  Hnrnpa2b1  Ubqln2  Adrm1  Actr10  Psmd8  Uqcrfs1  Map1lc3a  Ndufa8  Dctn2  Psmd1
2,F ,10,KEGG,0.00150469851725524,13,136,3.51726660813579,Path:mmu04210, Apoptosis,http://www.genome.jp/kegg-bin/show_pathway?mmu04210,Actb  Actg1  Atf4  Ctsl  Ddit3  Fos  Jun  Mcl1  Gadd45b  Nfkbia  Tuba1b  Tuba4a  Gadd45g
2,F ,10,GO:MF,0.00864792114792427,12,178,3.44962686567164,GO:0002020, protease binding,http://amigo.geneontology.org/amigo/term/GO:0002020, Psap  Ubc  Sumo1  Ecm1  Vcp  Rnf139  Os9  Ntrk2  Flot1  Prnp  Cst3  Adrm1
2,F ,10,KEGG,0.00235907747581874,13,145,3.3218629076838,Path:mmu05418, Fluid shear stress and atherosclerosis,http://www.genome.jp/kegg-bin/show_pathway?mmu05418,Actb  Actg1  Ctsl  Fos  Hsp90ab1  Hsp90aa1  Jun  Klf2  Mef2a  Sqstm1  Hsp90b1  Sumo1  Calml4
2,F ,10,GO:BP,0.00015197937383714,25,311,3.0938357539656,GO:0051402, neuron apoptotic proc.,http://amigo.geneontology.org/amigo/term/GO:0051402, Mt1  Cebpb  Cdc42  Btg2  Hsp90ab1  Hspd1  Hspa5  Grn  Mcl1  Jun  Prnp  Nr3c1  Snca  Sncb  Sod1  Ddit3  Nr4a2  Atf4  Six1  Prdx2  Egr1  Ntrk2  Gapdh  Gm45234  Hsph1
2,F ,10,KEGG,3.07132571176691E-08,38,469,3.09347069959935,Path:mmu05022, Pathways of neurodegeneration-multiple diseases,http://www.genome.jp/kegg-bin/show_pathway?mmu05022,Ndufb11  Araf  Atf4  Cox4i1  Cox6a1  Cox6c  Ddit3  Hspa5  Hsd17b10  Sqstm1  Ppp3ca  Prnp  Snca  Sod1  Psmd2  Tuba1b  Tuba4a  Tubb2a  Ubb  Ubc  Uba1  Vdac1  Vdac2  Tubb4b  Fus  Psma5  Psma6  Psmb2  Vcp  Adrm1  Actr10  Psmd8  Uqcrfs1  Map1lc3a  Ndufa8  Dctn2  Psmd1  Calml4
2,F ,10,KEGG,0.00492967185717801,13,154,3.01479994983068,Path:mmu04932, Non-alcoholic fatty liver disease,http://www.genome.jp/kegg-bin/show_pathway?mmu04932,Ndufb11  Atf4  Cdc42  Socs3  Cox4i1  Cox6a1  Cox6c  Ddit3  Fos  Jun  Irs2  Uqcrfs1  Ndufa8
2,F ,10,GO:MF,5.3351698944858E-05,27,311,3.00451372171401,GO:0031625, ubiquitin protein ligase binding,http://amigo.geneontology.org/amigo/term/GO:0031625, Ubc  Nedd8  Ubb  Map1lc3a  Calr  Hspa8  Sqstm1  Rtn4  Ywhae  Nfkbia  Hsp90aa1  Clu  Ywhaz  Tuba1b  Hsp90ab1  Atp6v0c  Sumo1  Psmd1  Hspa5  Dnaja1  Vcp  Cct2  Egr2  Stub1  Jun  Actg1  Hspd1
2,F ,10,KEGG,6.14357574198316E-05,24,300,2.95682302771855,Path:mmu05016, Huntington disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05016,Ndufb11  Clta  Cox4i1  Cox6a1  Cox6c  Sod1  Psmd2  Tuba1b  Tuba4a  Tubb2a  Vdac1  Vdac2  Tubb4b  Psma5  Psma6  Psmb2  Adrm1  Actr10  Psmd8  Uqcrfs1  Ndufa8  Dctn2  Psmd1  Cltb
2,F ,10,KEGG,6.02407952163252E-06,29,380,2.95318609902517,Path:mmu05010, Alzheimer disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05010,Ndufb11  Araf  Atf4  Cox4i1  Cox6a1  Cox6c  Ddit3  Gapdh  Hsd17b10  Ppp3ca  Snca  Psmd2  Tuba1b  Tuba4a  Tubb2a  Vdac1  Vdac2  Tubb4b  Psma5  Psma6  Psmb2  Irs2  Adrm1  Psmd8  Uqcrfs1  Ndufa8  Rtn4  Psmd1  Calml4
2,F ,10,GO:MF,5.3351698944858E-05,28,329,2.94929930500171,GO:0044389, ubiquitin-like protein ligase binding,http://amigo.geneontology.org/amigo/term/GO:0044389, Ubc  Nedd8  Ubb  Sumo1  Map1lc3a  Calr  Hspa8  Sqstm1  Rtn4  Ywhae  Nfkbia  Hsp90aa1  Clu  Ywhaz  Tuba1b  Hsp90ab1  Atp6v0c  Psmd1  Hspa5  Dnaja1  Vcp  Cct2  Egr2  Stub1  Jun  Actg1  Cebpb  Hspd1
2,F ,10,KEGG,0.00337908832561671,15,216,2.87468905472637,Path:mmu05417, Lipid and atherosclerosis,http://www.genome.jp/kegg-bin/show_pathway?mmu05417,Atf4  Cdc42  Ddit3  Fos  Hspa5  Hspa8  Hspd1  Hsp90ab1  Hsp90aa1  Jun  Nfkbia  Ppp3ca  Stat3  Hsp90b1  Calml4
2,F ,10,KEGG,0.000652383659844062,20,251,2.80172740359118,Path:mmu05132, Salmonella infection,http://www.genome.jp/kegg-bin/show_pathway?mmu05132,Actb  Actg1  Cdc42  Fos  Gapdh  Hsp90ab1  Hsp90aa1  Jun  Nfkbia  Cyth2  Hsp90b1  Tuba1b  Tuba4a  Tubb2a  Tubb4b  Arpc1a  Actr10  Actr2  Dctn2  Actr3
2,F ,10,GO:BP,7.78233356134632E-05,31,426,2.78666925956537,GO:0070997, neuron death,http://amigo.geneontology.org/amigo/term/GO:0070997, Snca  Sncb  Mt1  Cebpb  Eno2  Cdc42  Crhr1  Ubb  Btg2  Fos  Clu  Hsp90ab1  Hspd1  Hspa5  Grn  Egr1  Mcl1  Atf4  Jun  Prnp  Nr3c1  Sod1  Ddit3  Nr4a2  Six1  Stat3  Prdx2  Ntrk2  Gapdh  Gm45234  Hsph1
2,F ,10,GO:MF,0.000183920459597661,29,373,2.67663355463485,GO:0061629, RNA polymerase II-specific DNA-binding transcription factor binding,http://amigo.geneontology.org/amigo/term/GO:0061629, Nr4a1  Nr4a2  Bhlhe40  Klf4  Calr  Stat3  Hspb1  Ddx5  Psma6  Nfkbia  Fos  Pitx1  Ddit3  Pcna  Dnaja1  Actb  Mef2a  Atf4  Jun  Cebpb  Rnf14  Jund  Brms1  Id2  Egr2  Cited2  Hes6  Ifrd1  Fus
2,F ,10,GO:BP,2.49163298540108E-08,60,1040,2.55922858658793,GO:0014070, response to organic cyclic compound,http://amigo.geneontology.org/amigo/term/GO:0014070, Nr3c1  Insig1  Atp1a2  Nfkbia  Epha5  Npas4  Fosb  Calr  Stat3  Eno2  Homer1  Slc3a2  Hspa8  Crhr1  Acsl1  Hsp90b1  Actr2  Btg2  Ddx5  Fos  Hsp90aa1  Clu  Bsg  Hsp90ab1  Caly  Hspd1  Hspa5  Pcna  Map1lc3a  Psmb2  Errfi1  Nsg1  Actb  Cdo1  Klf9  Tiparp  Smpd1  Akap9  Atf4  Zfp36  Six1  Jun  Klf2  Cebpb  Flot1  Rnf14  Jund  Cdkn2d  Usp18  Idi1  Tmem38a  Dnaja1  Ptges3  Nedd8  Snca  Grn  Egr1  Mat2a  Ntrk2  Ctsl
2,F ,10,GO:MF,0.0130903843968288,18,379,2.52155466323206,GO:0046982, protein heterodimerization activity,http://amigo.geneontology.org/amigo/term/GO:0046982, Ddit3  Mcl1  Nr4a2  Atf4  Npas4  Atp1a2  Ppp2r1a  Ywhae  Nr4a1  Taf3  Atp1b1  Atf3  Bhlhe40  Mef2a  Snx2  Cebpb  H3f3a  Hes6
2,F ,10,GO:MF,0.00271272848737053,25,507,2.44654387636287,GO:0001228, DNA-binding transcription activator activity RNA polymerase II-specif,http://amigo.geneontology.org/amigo/term/GO:0001228, Ddit3  Atf4  Mef2a  Egr3  Jund  Klf4  Fosb  Fos  Pitx1  Nr4a1  Nr4a2  Ndn  Klf13  Cebpb  Cebpd  Stat3  Irf1  Nr3c1  Atf3  Egr2  Egr1  Npas4  Six1  Jun  Tsc22d1
2,F ,10,GO:MF,0.00271272848737053,25,513,2.42931469413496,GO:0001216, DNA-binding transcription activator activity,http://amigo.geneontology.org/amigo/term/GO:0001216, Ddit3  Atf4  Mef2a  Egr3  Jund  Klf4  Fosb  Fos  Pitx1  Nr4a1  Nr4a2  Ndn  Klf13  Cebpb  Cebpd  Stat3  Irf1  Nr3c1  Atf3  Egr2  Egr1  Npas4  Six1  Jun  Tsc22d1
2,F ,10,GO:BP,2.27248306692725E-06,52,921,2.39174129353234,GO:0009725, response to hormone,http://amigo.geneontology.org/amigo/term/GO:0009725, Stat3  Nr4a1  Nr3c1  Nr4a2  Pkm  Irs2  Insig1  Atp1a2  Epha5  Egr1  Npas4  Socs3  Fosb  Calr  Hspa8  Crhr1  Btg2  Ddx5  Srsf5  Fos  Hsp90aa1  Bsg  Hspd1  Pcna  Errfi1  Phip  Gnai2  Cdo1  Ucp2  Klf9  Btg1  Egr2  Uqcrfs1  Cited2  Zfp36  Jun  Grb2  Rnf14  Jund  Snrpn  Acsl1  Hadha  Dnaja1  Adrm1  Ptges3  Irf1  Anxa5  Mat2a  Ntrk2  Cfl1  Ctsl  Srsf3
2,F ,10,GO:BP,6.86360139037148E-08,64,1095,2.36440288517253,GO:0010243, response to organonitrogen compound,http://amigo.geneontology.org/amigo/term/GO:0010243, Calr  Stat3  Hsp90b1  Nr4a1  Nr4a2  Hspa5  Vcp  Herpud1  Pkm  Irs2  Os9  Insig1  Ubqln2  Nfkbia  Egr1  Jun  Socs3  Ntrk2  Cfl1  Cebpb  Fosb  Homer1  Crhr1  Actr2  Btg2  Srsf5  Fos  Hsp90aa1  Bsg  Hsp90ab1  Caly  Hspd1  Rgs2  Pcna  Map1lc3a  Ppp3ca  Psmb2  Errfi1  Nsg1  Actb  Phip  Gnai2  Cdo1  Ucp2  Btg1  Smpd1  Rnf139  Egr2  Stub1  Akap9  Atf4  Six1  Klf2  Grb2  Jund  Prnp  Tmem38a  Hadha  Adrm1  Irf1  Snca  Anxa5  Mat2a  Srsf3
2,F ,10,GO:BP,2.49163298540108E-08,68,1202,2.35162533198668,GO:1901698,  response to nitrogen compound,http://amigo.geneontology.org/amigo/term/GO:1901698, Calr  Stat3  Hsp90b1  Ly6h  Nr4a1  Nr4a2  Hspa5  Vcp  Herpud1  Pkm  Irs2  Os9  Insig1  Ubqln2  Nfkbia  Egr1  Jun  Socs3  Ntrk2  Cfl1  Cebpb  Fosb  Homer1  Slc3a2  Crhr1  Actr2  Btg2  Srsf5  Fos  Hsp90aa1  Bsg  Hsp90ab1  Caly  Hspd1  Rgs2  Pcna  Map1lc3a  Ppp3ca  Psmb2  Errfi1  Nsg1  Actb  Phip  Gnai2  Cdo1  Ucp2  Btg1  Smpd1  Rnf139  Egr2  Stub1  Akap9  Atf4  Six1  Klf2  Flot1  Grb2  Jund  Prnp  Tmem38a  Hadha  Adrm1  Irf1  Snca  Anxa5  Mat2a  Gapdh  Srsf3
2,F ,10,GO:MF,0.0283241260164876,19,407,2.27975340687865,GO:0033218, amide binding,http://amigo.geneontology.org/amigo/term/GO:0033218, Crhr1  Itm2b  Avpr1b  Prnp  Calr  Psap  Hspa8  Vdac1  Nfkbia  Vdac2  Clu  Hsp90ab1  Hadha  Ppp3ca  Clta  Cltb  Ctsl  Cst3  Anxa5
2,F ,10,GO:BP,4.539745541615E-06,59,1171,2.1826057380657,GO:0060548, negative reg. of cell death,http://amigo.geneontology.org/amigo/term/GO:0060548, Tmbim4  Ptms  Herpud1  Tmem109  Hspb6  Mcl1  Psap  Hspb1  Prdx2  Sod1  Nr4a1  Mt1  Ntrk2  Cebpb  Araf  Klf4  Eno2  Pttg1ip  Hspa8  Crhr1  Hsp90b1  Vdac1  Btg2  Clu  Mapk8ip2  Hsp90ab1  Snca  Hspd1  Nr4a2  Hspa5  Dnaja1  Phip  Gnai2  Ucp2  Egr3  Grn  Ppp1r10  Atf4  Scg2  Socs3  Prnp  Cdkn2d  Ckmt1  Sncb  Vdac2  Irs2  Cited2  Six1  Jun  Stat3  Atp6v0c  Nr3c1  Fth1  Cst3  Ppp1r15a  Gapdh  Eno1b  Ptges3  Hsph1
2,F ,10,GO:MF,0.00280947803701919,31,500,2.16037238052163,GO:0140297, DNA-binding transcription factor binding,http://amigo.geneontology.org/amigo/term/GO:0140297, Nr4a1  Nr4a2  Ddit3  Bhlhe40  Atf4  Klf4  Calr  Stat3  Hspb1  Ddx5  Psma6  Nfkbia  Fos  Pitx1  Ywhaz  Pcna  Dnaja1  Actb  Mef2a  Jun  Cebpb  Rnf14  Jund  Brms1  Id2  Lmo4  Egr2  Cited2  Hes6  Ifrd1  Fus
2,F ,10,GO:BP,2.49163298540108E-08,86,1825,2.08005546326213,GO:1901700,  response to oxygen-containing compound,http://amigo.geneontology.org/amigo/term/GO:1901700, Stat3  Prdx2  Ly6h  Sod1  Nr4a1  Nr4a2  Pkm  Irs2  Insig1  Klf4  Psap  Dnaaf2  Nfkbia  Epha5  Mt1  Egr1  Zfp36  Npas4  Socs3  Ntrk2  Cfl1  Cebpb  Hadhb  Fosb  Calr  Eno2  Cnp  Atp1a2  Homer1  Hspa8  Crhr1  Acsl1  Hsp90b1  Actr2  Btg2  Srsf5  Fos  Hsp90aa1  Clu  Bsg  Hsp90ab1  Nr3c1  Caly  Snca  Hspd1  Rgs2  Hspa5  Pcna  Map1lc3a  Ppp3ca  Vcp  Akr1a1  Errfi1  Nsg1  Actb  Phip  Gnai2  Cdo1  Ucp2  Klf9  Btg1  Smpd1  Egr2  Akap9  Atf4  Six1  Xrcc1  Jun  Klf2  Grb2  Jund  Prnp  Cdkn2d  Lgals9  Zbtb20  Hadha  Adrm1  Nnat  Irf1  Anxa5  Grn  Mat2a  Igtp  Ctsl  Sdf4  Srsf3
2,F ,10,GO:BP,8.2401775246817E-05,54,1157,2.06118783674986,GO:0044092, negative reg. of molecular function,http://amigo.geneontology.org/amigo/term/GO:0044092, Ddit3  Ppp3ca  Actb  Ckmt1  Hspb1  Gadd45b  Id2  Nr4a1  Taf3  Ndn  Stub1  Hes6  Klf4  Atp1a2  Wfdc2  Crhr1  Ywhae  Nfkbia  Ly6h  Eif4a2  Ndfip1  Snca  Sumo1  Cst3  Ecm1  Gem  Dnaja1  Stmn1  Errfi1  Bhlhe40  Camk1  Gnai2  Pebp1  Oaz1  Smpd1  Rnh1  Ppp1r10  Pcsk1n  Ptpa  Akap9  Tiprl  Gskip  Jun  Prnp  Brms1  Cdkn2d  Prdx2  Rgs2  Grn  Irs2  Zfp36  Herpud1  Ppp1r15a  Gapdh
2,F ,10,GO:MF,0.00271272848737053,36,614,2.0358453633472,GO:0008134, transcription factor binding,http://amigo.geneontology.org/amigo/term/GO:0008134, Nr4a1  Nr4a2  Ddit3  Bhlhe40  Atf4  Klf4  Calr  Stat3  Hspb1  Ddx5  Psma6  Nfkbia  Fos  Pitx1  Ywhaz  Nop58  Pcna  Dnaja1  Actb  Mef2a  Six1  Jun  Cebpb  Rnf14  Jund  Brms1  Sumo1  Id2  Lmo4  Egr2  Cited2  Hes6  Ifrd1  Fus  Usp11  Eno1b
2,F ,10,GO:BP,1.0307419656527E-06,84,1803,1.93987385249485,GO:0010941, reg. of cell death,http://amigo.geneontology.org/amigo/term/GO:0010941, Tmbim4  Clu  Tnfrsf12a  Ddit3  Snca  Ptms  Herpud1  Tmem109  Sncb  Hspb6  Mcl1  Ccnl1  Actb  Psap  Hspb1  Prdx2  Sod1  Nr4a1  Mt1  Ntrk2  Cebpb  Sp110  Araf  Klf4  Eno2  Cdc42  Pttg1ip  Gadd45b  Hspa8  Crhr1  Ubb  Hsp90b1  Vdac1  Btg2  Fos  Hsp90aa1  Gadd45g  Trim35  Mapk8ip2  Hsp90ab1  Hspd1  Atf3  Nr4a2  Hspa5  Dnaja1  Phip  Gnai2  Ucp2  Egr3  Grn  Smpd1  Egr1  Ppp1r10  Ptpa  Atf4  Zfp36  Scg2  Jun  Socs3  Prnp  Brms1  Cdkn2d  Ckmt1  Ywhaz  Nr3c1  Ppp2r1a  Vdac2  Irs2  Cited2  Six1  Stat3  Irf1  Atp6v0c  Fth1  Cst3  Anxa5  Lzts2  Serbp1  Btg1  Ppp1r15a  Gapdh  Eno1b  Ptges3  Hsph1
